"PRCP","SNOW","SNWD","TMAX","TMIN"
0.02,0.2,0,27,16
0,0,0,52,17
0,0,0,68,30
0.5,0,0,59,38
0,0,0,65,30
0.16,0,0,73,43
0.02,0,0,44,28
0,0,0,55,23
0,0,0,65,40
0.48,0,0,61,48
1.28,0,0,52,39
0,0,0,50,35
0,0,0,50,34
0,0,0,45,31
0,0,0,53,30
0,0,0,58,35
0,0,0,51,30
0,0,0,45,29
0,0,0,48,23
0.02,0,0,64,27
0.19,0.4,0,50,24
0,0,0,39,19
0,0,0,59,29
0,0,0,69,35
1.05,0,0,69,43
1.8,0,0,76,59
0,0,0,84,53
0,0,0,85,56
0,0,0,82,54
0,0,0,67,50
0.03,0,0,83,45
0.28,0,0,71,52
0.16,0,0,55,38
0.02,0,0,52,36
1.79,0,0,46,42
0.97,0.5,0,42,35
0.27,0,0,40,36
0.26,0,0,56,38
0,0,0,60,39
0,0,0,62,40
0.8,0,0,69,42
0.01,0,0,66,46
0.25,0,0,61,38
0.01,0,0,48,35
0,0,0,76,39
0.15,0,0,70,44
0.32,0,0,46,39
0,0,0,55,37
0,0,0,63,40
0,0,0,76,41
0.64,0,0,68,48
0.2,0,0,53,39
0,0,0,66,35
0.8,0,0,72,56
0,0,0,74,55
0.22,0,0,70,55
0,0,0,75,56
1.1,0,0,58,40
2.05,0,0,46,37
0.65,0,0,62,42
0.02,0,0,59,38
0,0,0,53,41
0,0,0,59,37
0,0,0,54,40
0,0,0,62,44
0.01,0,0,63,47
0,0,0,73,43
0,0,0,79,44
0,0,0,72,53
0.01,0,0,71,58
0.17,0,0,73,58
0.53,0,0,64,50
0,0,0,70,41
0,0,0,75,44
0,0,0,74,46
0,0,0,77,48
0.64,0,0,72,49
0.1,0,0,76,57
0,0,0,85,56
0,0,0,83,57
0,0,0,88,61
0.03,0,0,82,64
0,0,0,68,49
0,0,0,74,47
1,0,0,85,59
0,0,0,88,64
0.8,0,0,86,63
0.35,0,0,75,56
0,0,0,84,53
0.93,0,0,85,67
1.2,0,0,67,57
0.18,0,0,81,58
0.04,0,0,81,67
0.13,0,0,84,67
0.59,0,0,84,66
0.08,0,0,78,66
0.07,0,0,81,61
0.02,0,0,79,60
0.04,0,0,84,58
0.1,0,0,82,62
0.59,0,0,69,59
0,0,0,73,57
0.04,0,0,74,58
0.09,0,0,69,58
0.03,0,0,78,57
0,0,0,81,55
0.23,0,0,86,59
0,0,0,75,66
0.18,0,0,75,62
0,0,0,76,54
0,0,0,80,50
0.06,0,0,86,67
1,0,0,69,55
0.76,0,0,60,54
0.01,0,0,73,57
0,0,0,80,54
0.5,0,0,75,62
0,0,0,71,56
0,0,0,76,58
0,0,0,83,66
0.09,0,0,81,62
0.17,0,0,78,56
0,0,0,75,51
0.03,0,0,72,60
0.04,0,0,75,52
0,0,0,70,45
0,0,0,78,49
0,0,0,80,66
0,0,0,80,61
1.46,0,0,72,62
0,0,0,73,61
0.55,0,0,74,58
0.47,0,0,71,54
0,0,0,68,48
0,0,0,73,46
0,0,0,79,50
0.19,0,0,80,61
0.51,0,0,67,58
1.69,0,0,61,56
0.74,0,0,74,60
0,0,0,71,63
0,0,0,72,59
0,0,0,86,56
0,0,0,80,62
0.85,0,0,79,67
0.1,0,0,76,61
0.08,0,0,73,59
0,0,0,68,55
0,0,0,76,54
0,0,0,77,52
0,0,0,79,51
0,0,0,81,54
0,0,0,82,60
0,0,0,81,59
0,0,0,81,57
0,0,0,78,50
0,0,0,83,51
0,0,0,85,60
0.02,0,0,83,67
2.08,0,0,81,66
0,0,0,73,56
0,0,0,60,43
0,0,0,71,46
0.43,0,0,74,60
0.01,0,0,67,47
0,0,0,73,42
0,0,0,73,58
0.05,0,0,67,52
0,0,0,65,47
0,0,0,75,52
0,0,0,80,56
0,0,0,78,52
0.94,0,0,71,51
0.19,0,0,60,49
0,0,0,77,48
0,0,0,81,52
0,0,0,82,54
0,0,0,75,63
0.32,0,0,72,65
0.26,0,0,77,65
0.05,0,0,73,61
0,0,0,77,60
0.03,0,0,69,54
0.04,0,0,61,46
0,0,0,57,46
0.09,0,0,67,42
0,0,0,58,37
0,0,0,65,34
0.74,0,0,64,42
0.08,0,0,64,47
0.04,0,0,54,36
0,0,0,66,36
0,0,0,66,46
0,0,0,70,46
0,0,0,67,44
0,0,0,72,47
0,0,0,73,43
0,0,0,73,48
0,0,0,72,52
0.3,0,0,65,49
1.15,0,0,53,47
1.66,0,0,47,41
0.1,0,0,51,40
0,0,0,54,32
0,0,0,62,29
0.05,0,0,70,49
0.21,0,0,52,42
0.06,0,0,69,45
0.03,0,0,50,42
0,0,0,49,32
0,0,0,44,31
0,0,0,50,33
1.22,0,0,52,39
0.47,0,0,53,39
0,0,0,48,38
0,0,0,50,32
0.28,0,0,43,31
0.07,0,0,45,35
0,0,0,42,24
0,0,0,38,19
0,0.2,0,47,28
0,0,0,53,36
0.09,0,0,57,36
0.84,0.1,0,50,34
0,0,0,39,29
0,0,0,48,24
0,0,0,55,46
0.05,0,0,51,33
0.01,0.1,0,46,32
0,0,0,46,37
0.05,0.8,0,45,31
0.23,5.5,3,31,24
0.01,0.4,5,39,22
0.08,1.1,3,41,33
0.16,5.4,1,34,27
0.11,3.4,5,38,26
0.14,3.3,9,41,30
0,0,3,41,28
0,0,2,42,31
0,0,1,44,33
0,0,1,47,31
0.02,0,0,45,37
0.05,0,0,51,37
0.01,0.4,0,40,29
0.01,0.5,1,32,24
0,0,0,35,29
0,0,0,37,32
0,0,0,35,31
0,0,0,38,29
0.03,0,0,56,35
0.04,0,0,64,43
0.26,1.3,0,43,32
0.27,3.7,4,32,10
0,0,4,21,5
0,0,3,30,8
0.09,2.6,3,32,5
0.02,0.6,4,15,-8
0.09,1.8,3,26,15
0,0,5,30,25
0.05,0,4,40,22
0.63,0.3,1,42,17
0,0.1,1,18,1
0.06,2,3,19,7
0,0,3,47,13
0,0,1,43,20
0.01,0.3,1,45,16
0.05,1.3,1,30,5
0,0,1,40,0
0,0,0,43,25
0,0,0,46,22
0.14,2.9,0,37,34
0,0,1,34,19
0,0,1,39,13
0.21,0.5,1,55,25
0.09,2.2,1,25,12
0.01,0.3,2,26,15
0,0,1,33,26
0.03,1,2,28,15
0,0,2,39,18
0.17,3.4,2,35,13
0,0.5,3,15,8
0.04,1.8,4,19,8
0.04,1,5,24,9
0,0,5,12,5
0.07,3.1,4,16,7
0.17,8.1,8,24,11
0.03,1,12,27,15
0.05,0.7,12,29,16
0.02,0.5,8,30,19
0,0.2,6,28,5
0,0,6,30,5
0.14,4.5,7,29,19
0,0.2,10,19,5
0.02,1.7,10,18,8
0.44,7.4,13,28,10
0.14,5.4,16,15,10
0.05,2,17,12,9
0.01,1.1,18,14,4
0.09,1.7,15,27,14
0.01,0.6,10,27,17
0,0,7,21,4
0.12,2.9,8,6,3
0.03,0.7,8,8,-14
0.06,1.8,9,24,8
0.05,1.2,9,27,20
0.03,1,9,26,18
0.05,1.8,8,18,4
0.01,0.9,9,18,8
0.04,1.2,10,33,14
0.08,1.4,11,32,27
0,0,12,27,15
0,0.2,10,29,1
0.2,3.5,10,33,-6
0,0.3,12,7,-2
0,0.1,12,11,6
0,0.2,11,16,7
0.08,3,11,22,13
0,0,13,23,10
0.1,3.2,13,35,9
0.02,0.9,15,29,23
0.1,2.1,12,24,8
0.05,1.3,12,12,5
0.04,2.1,13,19,10
0,0.7,14,27,10
0,0.4,13,36,14
0.04,1,12,36,27
0,0,11,50,28
0,0,7,42,36
0.05,0.3,5,44,34
0.01,0.9,4,36,29
0.04,2,6,29,15
0.03,1.1,6,16,9
0,0.1,6,22,7
0,0,6,33,3
0,0.2,5,40,29
0.21,3.4,4,30,26
0.05,1.5,7,26,11
0,0.1,8,42,6
0,0,7,37,21
0.72,0,6,42,30
0.03,0.1,3,40,36
0,0,3,37,32
0.05,0,3,50,34
0,0,2,34,28
0,0.2,2,33,24
0,0,2,39,23
0,0,2,44,25
0.6,0,1,46,34
0,0,1,47,37
0,0,1,38,35
0,0.1,1,41,33
0,0,0,50,27
0,0,0,67,35
0,0,0,67,41
0,0,0,67,32
0.03,0,0,67,39
1.19,0,0,57,47
0.01,0,0,49,43
0,0,0,52,40
0.08,0,0,50,34
0,0,0,40,27
0.31,3.8,0,30,23
0,0,4,36,17
0.13,1.3,3,43,14
0,0,3,47,28
0.58,5.5,0,37,33
0.06,1,5,36,29
0.07,1.6,4,33,19
0,0,5,36,17
0,0,3,37,25
0,0,3,51,20
0.15,0,0,57,41
0,0,0,78,45
0.1,0,0,85,46
0.16,0,0,56,34
0,0,0,48,27
0.12,0,0,55,32
0,0,0,58,30
0.17,0,0,44,26
0.17,0,0,54,36
0.01,0.8,0,41,27
0,0.3,1,43,23
0.06,0.8,0,40,21
0,0,0,41,15
0,0,0,57,26
0,0,0,83,39
0,0,0,75,51
0.05,0,0,82,50
0,0,0,54,37
0,0,0,58,30
0,0,0,59,29
0,0,0,64,32
0,0,0,72,35
0,0,0,77,43
0,0,0,78,58
0.03,0,0,81,62
0.86,0,0,74,57
1.13,0,0,57,50
0.4,0,0,50,45
0.04,0,0,49,41
0,0,0,56,37
0,0,0,63,34
0,0,0,62,32
0,0,0,54,27
0,0,0,68,39
0,0,0,77,39
0.11,0,0,67,45
0,0,0,56,35
0.13,0,0,70,33
0.03,0,0,65,53
0.05,0,0,78,52
0,0,0,55,40
0.02,0,0,59,34
0.12,1,0,49,34
0,0,0,59,40
0,0,0,64,40
0,0,0,76,46
0.03,0,0,61,42
0,0,0,58,34
0,0,0,65,33
0,0,0,77,41
0,0,0,91,49
0.11,0,0,81,60
0,0,0,77,56
0,0,0,80,54
0,0,0,96,59
0,0,0,87,62
0,0,0,93,56
0.08,0,0,82,62
0,0,0,82,59
0,0,0,78,53
0,0,0,84,51
0.07,0,0,88,50
0,0,0,71,43
0,0,0,74,50
0,0,0,81,52
1.22,0,0,82,62
0,0,0,73,49
0,0,0,62,42
0,0,0,76,46
0,0,0,73,54
0.01,0,0,64,47
0.03,0,0,57,46
0.01,0,0,64,46
0.15,0,0,60,43
0.12,0,0,60,44
0,0,0,74,42
0,0,0,64,54
0,0,0,76,50
0,0,0,80,55
0,0,0,80,51
0,0,0,80,46
0.1,0,0,80,59
0.3,0,0,72,62
0,0,0,79,57
0.29,0,0,79,51
0,0,0,71,51
0,0,0,68,49
0,0,0,76,45
0,0,0,81,51
0.6,0,0,74,59
0,0,0,76,59
0,0,0,85,55
0.07,0,0,81,60
0.37,0,0,80,61
0.03,0,0,81,55
0.03,0,0,83,63
0,0,0,70,51
0,0,0,79,50
0.01,0,0,85,64
0,0,0,84,60
0.3,0,0,70,57
0.36,0,0,79,58
0.35,0,0,72,62
0,0,0,83,60
0,0,0,77,52
0.02,0,0,80,53
0.29,0,0,84,64
0,0,0,86,66
0,0,0,81,60
1.75,0,0,92,56
0.05,0,0,91,71
0.03,0,0,89,72
0,0,0,89,68
0.15,0,0,93,70
0,0,0,94,67
0,0,0,90,65
0,0,0,73,56
0,0,0,84,50
0,0,0,84,62
0.21,0,0,80,59
0,0,0,70,53
0,0,0,72,50
0,0,0,80,46
0.65,0,0,80,64
0.56,0,0,80,60
0,0,0,88,57
0.1,0,0,83,63
0,0,0,80,58
0.01,0,0,82,58
0.1,0,0,85,62
0.08,0,0,83,68
0.44,0,0,78,69
0.23,0,0,75,67
0.65,0,0,83,70
0,0,0,78,59
0.51,0,0,83,58
0.36,0,0,86,66
0.3,0,0,74,58
0,0,0,82,52
1.05,0,0,78,57
0,0,0,72,53
0.15,0,0,78,54
0.01,0,0,74,60
0,0,0,66,50
0,0,0,70,46
0.01,0,0,63,48
0.08,0,0,71,42
0.22,0,0,72,53
0,0,0,73,50
0.44,0,0,62,50
0,0,0,68,46
0,0,0,77,43
0,0,0,84,58
0,0,0,90,72
0.16,0,0,90,69
0.03,0,0,77,59
0,0,0,83,55
0.19,0,0,86,70
0,0,0,79,66
0.06,0,0,75,58
0,0,0,77,55
0.02,0,0,75,61
0,0,0,67,55
0,0,0,70,50
0,0,0,72,49
0,0,0,79,60
0,0,0,75,59
0,0,0,62,46
0,0,0,75,41
1.16,0,0,69,59
0.2,0,0,67,50
0,0,0,70,44
1.27,0,0,65,58
0.15,0,0,80,64
1.18,0,0,74,64
0.02,0,0,74,63
0.94,0,0,68,55
0,0,0,58,54
0.03,0,0,57,55
0,0,0,64,52
0.47,0,0,61,53
0.3,0,0,58,53
0.2,0,0,72,54
0,0,0,69,59
0.05,0,0,63,55
0,0,0,65,43
0.3,0,0,65,51
0.5,0,0,64,54
0.17,0,0,54,48
0.26,0,0,52,46
0,0,0,64,42
0,0,0,69,46
0.05,0,0,60,48
0,0,0,54,37
0.22,0,0,58,36
1.05,0,0,63,49
0,0,0,60,41
0.01,0,0,68,37
0.07,0,0,57,43
0,0,0,55,37
0.04,0,0,48,32
0.02,0,0,58,42
0.99,0,0,51,44
1.29,0,0,47,41
0.01,0,0,53,37
0.01,0,0,55,41
0,0,0,57,44
0,0,0,67,43
0.06,0,0,61,40
0,0,0,50,32
0,0,0,65,29
0,0,0,74,41
0,0,0,74,56
0,0,0,70,48
0,0,0,62,44
0,0,0,60,38
0,0,0,60,32
0,0,0,62,34
0,0,0,65,38
0,0,0,73,48
0,0,0,74,55
0.84,0,0,67,59
0,0,0,60,52
0,0,0,64,52
0.82,0,0,60,47
0.25,0,0,57,47
0,0,0,62,52
1.02,0,0,68,41
0.11,0,0,43,38
0,0,0,40,33
0.01,0.3,0,36,30
0,0,0,36,26
0.02,0,0,55,26
0.07,0,0,65,51
0.22,0,0,55,39
0.1,0,0,46,37
0.23,1.9,0,42,29
0.01,0,0,45,24
0.54,0,0,52,38
0,0,0,40,33
0.08,0,0,47,34
0,0,0,49,39
0.12,0,0,46,35
0.57,4.7,1,37,21
0.11,2.2,5,24,20
0.07,2.2,6,35,23
0,0,4,38,27
0.12,0,2,36,25
0.26,0,0,58,35
0.03,0.1,0,45,35
0.1,1.1,0,40,32
0,0,0,34,26
0.56,8.2,0,28,23
0.15,2.7,9,31,23
0.12,4.3,7,24,15
0.11,4.5,10,25,16
0.09,2.8,10,38,16
0.03,1.7,12,17,3
0,0.2,10,13,-7
0.06,2.3,8,25,-4
0.18,0.2,9,34,19
1.64,0,6,40,34
0.1,0,3,37,33
0,0,2,41,31
0,0,2,36,25
0.09,0.4,1,32,23
0.14,2.3,2,36,30
0.02,0.3,2,39,29
0.62,8.8,3,34,31
0,0,8,33,27
0,0,8,40,26
0,0,6,44,27
0.03,0,3,46,19
0,0,1,20,14
0,0,1,22,12
0,0,1,23,9
0,0,1,29,15
0,0.2,1,36,28
0,0,1,33,16
0.2,3.3,1,27,13
0.12,4.7,5,29,16
0.03,1.3,6,23,14
0.05,1.8,5,34,11
0,0,4,37,31
0,0,3,32,24
0.03,0.3,3,38,25
0.35,0,2,50,36
0.69,4.4,1,49,7
0.2,3.5,4,15,6
0,0.6,5,22,10
0,0.4,3,25,16
0.02,0.3,3,27,20
0.47,7.6,4,26,11
0.04,1,9,16,8
0.01,0.4,9,25,15
0.53,6.3,6,24,15
0.34,4.5,16,25,18
0,0,11,27,17
1.17,13.5,9,22,9
0.27,5.4,22,19,10
0,0,23,27,6
0,0.3,22,23,6
0.05,0.2,20,38,-4
0.4,0,18,37,35
0.52,0.5,15,49,15
0.07,1,10,24,15
0.1,3.8,10,21,15
0.04,2.4,14,16,5
0.05,3,16,20,12
0.02,1.7,16,22,11
0.02,0.7,16,24,14
0,0.2,8,26,10
0,0.1,8,20,5
0,0,7,17,-6
0,0.2,7,13,-17
0.32,7.1,7,20,9
0.04,1.2,12,29,14
0,0,11,27,3
0,0,9,24,-1
0.04,2.1,9,29,3
0.04,1.6,11,26,13
0.02,1.6,12,28,23
0.02,1.2,11,30,14
0,0.1,11,24,6
0,0,10,27,1
0,0,9,31,4
0,0.1,8,38,18
0,0,8,27,11
0,0.9,9,22,2
0,0,9,30,3
0,0.6,7,25,10
0.07,2,8,25,5
0,0,10,29,16
0,0.2,10,33,20
0.08,1.3,10,33,17
0.11,2.8,11,30,15
0.04,2.1,12,27,14
0,0,14,30,12
0.02,0.6,13,31,11
0,0.3,14,26,1
0.13,3.9,14,25,8
0.05,1.1,16,25,8
0.05,1.2,17,24,5
0.06,1.4,19,28,14
0,0,18,27,3
0,0,18,36,-1
0,0,17,41,-2
0,0,15,43,7
0.01,0.1,14,41,22
0,0,14,44,30
0,0,14,44,25
0.05,0,10,52,38
0.03,0.4,6,38,30
0,0,4,35,21
0,0,4,33,16
0.02,0.6,4,33,18
0.01,0,4,42,28
0,0,2,44,23
0.51,0,1,58,38
0.22,0.3,1,42,32
0.1,0,0,47,35
0,0,0,35,21
0.02,0.4,0,36,17
1.33,0.8,1,34,29
0.38,0,0,40,34
0.03,0,0,44,34
0.01,0,0,42,32
0,0,0,43,28
0.05,0,0,51,32
0.17,0,0,65,35
0,0,0,36,24
0,0,0,41,20
0.38,0,0,60,34
0.04,0,0,51,30
0.03,0,0,50,28
0.27,0,0,47,38
0,0,0,38,27
0,0,0,41,22
0,0,0,51,24
0.34,0,0,66,41
0.06,0,0,60,40
0,0,0,66,40
0.04,0.2,0,41,34
0.02,0.2,0,42,29
0,0,0,50,34
0,0,0,51,32
0,0,0,62,27
0.13,0,0,50,41
0.35,0,0,47,35
0.04,0,0,38,33
0,0,0,49,25
0,0,0,56,29
0,0,0,60,28
0,0,0,63,33
0,0,0,66,34
0,0,0,67,35
0,0,0,63,33
0,0,0,65,36
0,0,0,41,27
0,0,0,39,27
0,0,0,48,32
0,0,0,55,32
0,0,0,55,28
0.14,0,0,50,42
0.12,0,0,51,40
0.08,0,0,64,42
0.2,0,0,70,40
0.41,0,0,73,52
0,0,0,58,44
0,0,0,72,38
0,0,0,70,52
0,0,0,69,59
0.02,0,0,67,55
0,0,0,60,51
0.24,0,0,67,50
0.03,0,0,60,51
0,0,0,65,49
0,0,0,77,43
0.42,0,0,82,54
0.04,0,0,62,47
0,0,0,71,43
0,0,0,82,45
0,0,0,76,55
0,0,0,79,50
0,0,0,89,50
0,0,0,88,54
0,0,0,88,58
0.18,0,0,86,60
0,0,0,89,61
0.02,0,0,85,60
0,0,0,75,56
0.81,0,0,87,58
0.05,0,0,68,48
0,0,0,67,44
0.15,0,0,66,46
0,0,0,72,43
0.22,0,0,73,49
0.03,0,0,76,64
0.07,0,0,71,52
0,0,0,72,43
0,0,0,85,50
0.24,0,0,87,64
0.16,0,0,66,46
0,0,0,60,44
0,0,0,71,43
0,0,0,77,44
0,0,0,77,64
0.24,0,0,87,64
0.61,0,0,71,56
0,0,0,80,54
0.92,0,0,83,53
0,0,0,71,55
0,0,0,65,55
0,0,0,73,49
0,0,0,84,51
0.02,0,0,80,68
0,0,0,91,69
0,0,0,80,65
0.06,0,0,84,60
0,0,0,75,54
0,0,0,77,56
0,0,0,79,53
0.04,0,0,82,57
0,0,0,79,55
0,0,0,85,56
0,0,0,90,56
0,0,0,92,67
0.04,0,0,91,69
0,0,0,79,67
0.08,0,0,78,63
0,0,0,72,54
0,0,0,82,52
0,0,0,88,53
0,0,0,83,66
0,0,0,89,62
0.25,0,0,83,63
0,0,0,80,59
0,0,0,86,55
0,0,0,93,59
0,0,0,94,75
0.07,0,0,93,72
0.26,0,0,90,74
0.11,0,0,93,69
0,0,0,80,59
0.01,0,0,84,54
0,0,0,88,64
1.67,0,0,88,67
0,0,0,73,55
0.22,0,0,73,53
0,0,0,72,53
0.03,0,0,73,51
0,0,0,82,62
0,0,0,86,63
0.82,0,0,85,69
0,0,0,75,55
0,0,0,81,50
0.03,0,0,80,69
0.17,0,0,81,66
0,0,0,84,69
1.57,0,0,87,69
0,0,0,80,60
0,0,0,81,55
0,0,0,83,68
0,0,0,86,63
0,0,0,88,65
0.01,0,0,88,67
0.02,0,0,88,68
0,0,0,78,68
0.01,0,0,80,64
0.24,0,0,91,58
0.05,0,0,75,61
0,0,0,76,57
0,0,0,83,56
0,0,0,82,61
0.19,0,0,76,62
0.01,0,0,66,61
0,0,0,76,56
0,0,0,77,60
0.04,0,0,80,65
0.06,0,0,77,65
0.03,0,0,79,63
0.06,0,0,73,63
0,0,0,76,56
0,0,0,81,50
0.04,0,0,74,62
0,0,0,72,56
0,0,0,74,58
0,0,0,93,55
0,0,0,78,44
0,0,0,70,42
0,0,0,66,45
0,0,0,69,41
0.8,0,0,80,57
0.55,0,0,67,48
0,0,0,67,40
0,0,0,72,43
0.08,0,0,77,60
0.47,0,0,71,52
0.11,0,0,63,47
1.72,0,0,63,56
0.02,0,0,67,55
0,0,0,80,58
0,0,0,87,60
0,0,0,65,43
0,0,0,66,40
0,0,0,69,41
0,0,0,62,40
0,0,0,63,33
0,0,0,74,47
0.14,0,0,63,42
0,0,0,62,35
0,0,0,70,44
0,0,0,67,50
0,0,0,57,44
0,0,0,68,40
0.12,0,0,66,48
0,0,0,68,44
0,0,0,65,53
0.07,0,0,54,43
0.02,0,0,46,39
0,0,0,56,33
0,0,0,68,45
0,0,0,74,43
0.02,0,0,71,57
0.61,0,0,57,48
0.85,0,0,48,39
0,0,0,48,34
0,0,0,53,29
0,0,0,49,24
0.02,0,0,54,27
0.07,0,0,50,44
0.01,0,0,55,40
0,0,0,70,36
0,0,0,77,50
0.1,0,0,64,33
0,0,0,48,29
0,0,0,64,31
0.72,0,0,65,46
0.05,0,0,53,41
0.02,0,0,57,41
0,0,0,51,29
0,0,0,57,25
0,0,0,67,40
0,0,0,54,33
0,0,0,62,27
0,0,0,61,38
0,0,0,69,39
0,0,0,71,41
0,0,0,69,43
0.04,0,0,50,40
0,0,0,51,30
0,0,0,61,29
0,0,0,63,38
0,0,0,60,42
0,0,0,49,30
0,0,0,49,29
0.03,0,0,60,44
0,0,0,44,35
0,0,0,48,28
0.46,0,0,60,27
0,0,0,62,44
0,0,0,52,35
0,0,0,37,26
0.01,0.7,1,30,19
0,0,0,35,16
0.15,0,0,47,22
0.3,0,0,47,36
0,0,0,36,21
0,0,0,27,13
0.23,3.2,0,25,16
0.03,0,3,36,25
0,0,1,40,24
0,0,1,41,27
0,0,0,42,26
0.05,0,0,41,28
0.32,1.2,0,44,20
0.03,0,0,60,34
0,0,0,44,30
0,0,0,47,33
0.01,0,0,48,36
0.43,0,0,50,37
0.17,1,0,37,23
0.3,8.4,2,23,18
0,0,8,27,18
0.03,0.6,6,36,26
0.02,0.2,4,41,33
0.1,1.7,4,33,27
0,0,3,41,27
0,0,2,45,36
0.14,0,0,45,26
0.03,0.6,0,26,13
0.02,0.6,1,24,14
0.65,0,1,38,21
0.13,0.6,0,42,29
0.02,0.2,1,38,25
0,0,0,40,24
0.18,1.9,0,37,22
1.11,15.6,12,34,25
0.05,0.7,16,28,23
0.17,7.6,18,28,22
0,0,21,22,0
0,0,17,20,-8
0,0,17,33,14
0.16,0,15,44,32
0.38,0,9,54,40
0.48,1.2,2,40,27
0.02,0.3,3,27,6
0,0,3,20,8
0,0,3,20,9
0.04,0.9,2,27,10
0.35,4.7,2,28,4
0.14,1.7,7,28,17
0,0,5,18,9
0.01,0.1,5,19,11
0.01,0.2,5,16,-9
0.03,0.3,5,17,-10
0.37,0.7,5,34,17
0.61,0.9,4,44,20
0.08,2.2,7,20,8
0.07,1.5,6,24,13
0.15,2.9,6,32,10
0.11,1.4,10,25,-5
0,0,10,8,-12
0.12,0.9,10,27,7
0.63,0.4,8,35,21
0.05,0.9,7,30,26
0,0,6,35,26
0.28,0,6,40,24
0.35,1.1,4,41,32
0.02,0,4,38,34
0,0,3,38,34
0.07,0.4,3,36,34
0.19,2.5,4,34,28
0.06,0.6,6,29,23
0.08,2.1,6,25,16
0.14,4.1,9,16,12
0.1,3.4,9,20,8
0,0,10,25,-5
0.01,0.2,9,27,3
0.16,3,8,14,9
0,0,10,16,-4
0.08,1.2,10,19,-1
0.17,2.7,11,23,12
0.05,0.8,12,12,-6
0.02,0.1,12,6,-14
0,0,12,4,-19
0,0,11,10,-22
0,0,10,6,-18
0,0,10,5,-20
0,0,10,13,-8
0.03,0.5,10,10,-6
0,0,9,1,-17
0,0,9,8,-26
0.07,1.3,9,26,5
0,0,9,36,6
0.01,0,7,45,19
0,0,5,39,30
0.4,0,4,43,30
0,0,3,43,35
0.12,0.4,3,35,27
1.15,2.2,5,36,27
0.03,0.8,3,33,23
0,0,3,48,21
0.04,0,3,52,29
0.14,0,2,40,34
0,0,2,48,35
0.01,0,2,52,38
0.74,0,0,55,34
0.26,0,0,42,34
0,0,0,44,30
0,0,0,43,30
0,0,0,47,33
0.06,0,0,47,34
0.05,3,0,34,19
0.19,6.5,5,27,16
0.01,0,7,51,18
0.13,1,0,54,21
0.06,1.4,1,21,10
0.01,0.3,2,33,16
0,0,0,40,30
0,0,0,44,26
0,0,0,48,20
0,0,0,54,28
0,0,0,61,30
0,0,0,67,31
0,0,0,74,35
0,0,0,65,53
0.12,0,0,53,36
0.05,0.8,0,37,23
0.12,1.9,2,33,23
0.04,0,0,50,21
0.38,0,0,63,40
0.24,0,0,61,46
0.08,0,0,66,42
0,0,0,45,37
1.03,0,0,53,42
0,0,0,52,30
0.32,0,0,48,27
0,0,0,44,35
0.29,2.9,0,45,26
0.04,0.8,2,34,26
0.1,1.5,0,42,22
0.54,4.7,2,35,29
0.04,0.3,4,41,32
0,0,2,48,26
0,0,0,54,33
0.05,0,0,54,37
0.08,0,0,54,40
0.09,0,0,47,34
0.26,0,0,43,38
0,0,0,56,37
0,0,0,52,31
0,0,0,54,30
0,0,0,62,31
0,0,0,70,35
0,0,0,62,45
0,0,0,67,39
0,0,0,76,42
0,0,0,79,54
0.2,0,0,71,59
0.82,0,0,67,44
0,0,0,58,43
0,0,0,54,36
0.03,0,0,64,33
0,0,0,49,38
0,0,0,58,33
0.32,0,0,65,39
0,0,0,53,43
0,0,0,52,37
0,0,0,50,41
0,0,0,74,46
0,0,0,88,53
0,0,0,90,67
0,0,0,86,60
0,0,0,86,61
0.29,0,0,83,63
0.22,0,0,69,51
0,0,0,68,48
0.05,0,0,76,47
0,0,0,62,43
0,0,0,69,38
0,0,0,75,40
0.05,0,0,76,56
0.01,0,0,79,58
0.15,0,0,69,47
0,0,0,64,43
0,0,0,69,41
0.34,0,0,60,54
1.09,0,0,65,52
0.46,0,0,67,51
0.04,0,0,64,48
0.04,0,0,62,50
0.01,0,0,66,50
0,0,0,68,50
0,0,0,76,45
0,0,0,82,49
0,0,0,75,55
0,0,0,80,58
0,0,0,84,55
0.31,0,0,79,55
0,0,0,74,50
0,0,0,84,56
0,0,0,80,71
0.11,0,0,83,67
0,0,0,85,70
0.8,0,0,77,41
0,0,0,63,41
0,0,0,70,46
0,0,0,78,45
0,0,0,87,65
0,0,0,89,67
0,0,0,86,63
0,0,0,72,50
0,0,0,77,48
0,0,0,81,50
0.12,0,0,79,56
0.6,0,0,77,57
0,0,0,58,51
0,0,0,65,48
0,0,0,70,40
0,0,0,78,43
0.05,0,0,81,62
0.27,0,0,66,56
0.01,0,0,80,53
0.06,0,0,81,66
0.12,0,0,78,64
0.32,0,0,76,63
0,0,0,74,54
0,0,0,72,48
0,0,0,62,50
0,0,0,73,50
0,0,0,79,49
0,0,0,85,51
0,0,0,83,58
0,0,0,82,66
0.06,0,0,84,65
0,0,0,86,64
0,0,0,91,63
0,0,0,92,61
0.55,0,0,93,72
0.02,0,0,86,65
0,0,0,81,63
0,0,0,80,58
0,0,0,84,54
0,0,0,86,58
0,0,0,87,56
0,0,0,87,62
0.11,0,0,90,60
0,0,0,91,65
0,0,0,91,69
0.41,0,0,82,69
0.03,0,0,80,62
0.09,0,0,81,58
0,0,0,83,63
0,0,0,87,59
0.62,0,0,92,67
0.07,0,0,84,70
0.55,0,0,90,70
0.01,0,0,85,67
